,title,id,year,imdbid,rating,lgbtq_keywords_num,keywords_num
4820,"Grudge 2, The",3643,2006,0433386,3,0,109
4821,Monster House,3661,2006,0385880,3,0,102
4822,Red Road,3760,2006,0471030,3,0,141
4823,Rang De Basanti,3769,2006,0405508,3,0,443
4824,"Ant Bully, The",3784,2006,0429589,2,0,205
4825,Hogfather,3785,2006,0765458,3,0,74
4826,Open Season,3786,2006,0400717,1,0,71
4827,Flushed Away,3812,2006,0424095,0,0,94
4828,"University of Illinois vs. a Mummy, The",3830,2006,1273816,3,0,0
4829,Suburban Mayhem,3834,2006,0450506,3,0,11
4830,"Host, The",3849,2006,0468492,3,0,270
4831,Farval Falkenberg,3957,2006,0855805,0,0,22
4832,Dor,3959,2006,0824316,3,0,11
4833,Black Dahlia,4130,2006,0387877,1,1,285
4834,Avenue Montaigne,3988,2006,0444112,3,0,68
4835,DOA: Dead or Alive,4202,2006,0398913,3,0,92
4836,Lady in the Water,4227,2006,0452637,2,0,54
4837,Brother Bear 2,4236,2006,0465925,3,0,62
4838,Superman Returns,4288,2006,0348150,1,0,261
4839,Fido,4293,2006,0457572,2,0,106
4840,Snow cake,4312,2006,0448124,3,0,143
4841,Cashback,4401,2006,0460740,3,0,216
4842,Loving Annabelle,4398,2006,0323120,3,1,45
4843,Half Light,4424,2006,0412798,3,0,126
4844,Psych,4500,2006,0491738,3,0,43
4845,Final Destination 3,4595,2006,0414982,3,1,164
4846,"Painted Veil, The",4625,2006,0446755,3,0,215
4847,Blood Diamond,4626,2006,0450259,1,0,375
4848,When a Stranger Calls,4665,2006,0455857,3,0,254
4849,Fay Grim,4690,2006,0444628,3,0,121
4850,Wendy Wu: Homecoming Warrior,4694,2006,0790781,3,0,3
4851,Arthur and the Invisibles,4729,2006,0344854,0,0,173
4852,Brave Story,4802,2006,0778631,1,0,3
4853,London To Brighton,4819,2006,0490166,3,0,137
4854,Mukhsin,4830,2006,0863091,3,0,9
4855,To Have and to Hold,4848,2006,0876154,3,0,7
4856,"Lake House, The",4856,2006,0410297,3,0,159
4857,"Break Up, The",4892,2006,0452594,1,0,93
4858,Sherrybaby,4899,2006,0423169,3,0,185
4859,Poseidon,4918,2006,0409182,2,0,172
4860,Bordertown,4939,2006,0445935,3,0,198
4861,Altered,5016,2006,0457275,0,0,73
4862,Dead &amp; Deader,5049,2006,0770739,1,0,85
4863,Bug,5088,2006,0470705,3,1,190
4864,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,5158,2006,0443453,1,1,396
4865,"Da Vinci Code, The",5191,2006,0382625,1,0,272
4866,Reprise,5213,2006,0827517,1,0,28
4867,Candy,5233,2006,0424880,3,0,143
4868,Elephants Dream,5248,2006,0807840,0,0,15
4869,High School Musical,5249,2006,0475293,3,0,40
4870,Poultrygeist: Night of the Chicken Dead,5262,2006,0462485,1,1,110
4871,A fost sau n-a fost?,5287,2006,0809407,1,0,72
4872,"Hello Sister, Goodbye Life",5288,2006,0476013,3,0,1
4873,Apocalypto,5306,2006,0472043,3,0,164
4874,Click,5358,2006,0389860,3,1,324
4875,"Librarian: Return to King Solomon&#39;s Mines, The",5424,2006,0455596,1,0,65
4876,Hollywoodland,5511,2006,0427969,2,2,257
4877,Cow Belles,5519,2006,0489007,3,0,50
4878,Barbie in the 12 Dancing Princesses,5549,2006,0859594,3,0,16
4879,"Pink Panther, The",5552,2006,0383216,1,0,235
4880,Lonely Hearts,5585,2006,0441774,3,0,115
4881,Mission: Impossible III,5606,2006,0317919,1,0,254
4882,"Good German, The",5675,2006,0452624,1,0,165
4883,Kamome Diner,5704,2006,0483022,3,0,46
4884,Dreamgirls,5815,2006,0443489,3,0,192
4885,Day Night Day Night,5834,2006,0499455,3,0,89
4886,Grandma&#39;s Boy,5840,2006,0456554,3,0,101
4887,"Barbie Diaries, The",5868,2006,0795338,3,0,26
4888,Babel,5925,2006,0449467,3,0,305
4889,Grbavica,6038,2006,0464029,3,0,32
4890,5ive Girls,6137,2006,0494199,3,1,37
4891,This is England,6151,2006,0480025,3,0,205
4892,"Unknown Woman, The",6168,2006,0494271,3,0,88
4893,Accepted,6194,2006,0384793,1,0,167
4894,"Covenant, The",6352,2006,0475944,3,1,91
4895,Beerfest,6401,2006,0486551,3,0,140
4896,Tales from the Grudge,6445,2006,0877368,3,0,18
4897,Saw III,6450,2006,0489270,3,0,189
4898,U,6456,2006,0486731,3,0,17
4899,Another Gay Movie,6526,2006,0443431,3,4,63
4900,Madea&#39;s Family Reunion,6574,2006,0455612,0,0,29
4901,All The King&#39;s Men,6762,2006,0405676,1,0,121
4902,Madeinusa,6869,2006,0476298,3,0,17
4903,Bleach: Memories of Nobody,6903,2006,1105263,3,0,0
4904,&quot;Masters of Horror&quot; Pick Me Up,7038,2006,0643110,2,0,80
4905,&quot;Masters of Horror&quot; Haeckel&#39;s Tale,7039,2006,0643106,0,0,45
4906,&quot;Masters of Horror&quot; Imprint,7044,2006,0757061,0,0,80
4907,&quot;Masters of Horror&quot; Family,7070,2006,0782399,2,0,55
4908,&quot;Masters of Horror&quot; The V Word,7085,2006,0817401,0,0,47
4909,"Hills Have Eyes, The",7088,2006,0454841,3,0,163
4910,&quot;Masters of Horror&quot; Pelts,7090,2006,0779496,1,0,60
4911,&quot;Masters of Horror&quot; The Screwfly Solution,7096,2006,0833098,3,0,99
4912,&quot;Masters of Horror&quot; Sounds Like,7103,2006,0817400,0,0,86
4913,&quot;Masters of Horror&quot; Pro-Life,7114,2006,0785532,3,0,60
4914,&quot;Masters of Horror&quot; Valerie on the Stairs,7117,2006,0805420,3,0,51
4915,Hannah Montana,7264,2006,0493093,1,0,55
4916,Peliculas para no dormir: Adivina quien soy,7315,2006,0461826,3,0,10
4917,Pel&iacute;culas para no dormir: La habitaci&oacute;n del ni&ntilde;o,7293,2006,0430164,3,0,39
4918,Peliculas para no dormir: Para entrar a vivir,7299,2006,0477311,3,0,208
4919,Peliculas para no dormir: La culpa,7303,2006,0449144,3,2,47
4920,Peliculas para no dormir: Regreso a Moira,7309,2006,0460897,1,0,25
4921,Barnyard,7366,2006,0414853,3,0,86
4922,"Prince &amp; Me II: The Royal Wedding, The",7550,2006,0477072,3,0,25
4923,Monmon the Water Spider,7567,2006,0768132,0,0,7
4924,Step Up,7596,2006,0462590,3,0,66
4925,Conversations with God,7624,2006,0489682,1,0,36
4926,Happy Feet,7637,2006,0366548,3,0,131
4927,Scary Movie 4,7679,2006,0362120,3,3,113
4928,RV,7793,2006,0449089,3,0,59
4929,Tenacious D in the Pick of Destiny,7812,2006,0365830,0,0,71
4930,Glory Road,7977,2006,0385726,3,0,75
4931,La vie secr&egrave;te des gens heureux,8033,2006,0807965,1,0,7
4932,Que tan lejos,8060,2006,0951297,3,0,16
4933,La noche de los girasoles,8412,2006,0456111,2,0,62
4934,Ferfiakt,8529,2006,0830896,1,1,18
4935,Wedding Wars,8549,2006,0823158,2,4,76
4936,Tales from Earthsea,8644,2006,0495596,1,0,18
4937,Sideline Secrets,8723,2006,0413268,3,2,55
4938,Miami Vice,8871,2006,0430357,1,0,169
4939,Behind the Mask: The Rise of Leslie Vernon,9091,2006,0437857,1,0,86
4940,"Fast and the Furious: Tokyo Drift , The",9119,2006,0463985,1,0,175
4941,Heartbreak Hotel,9188,2006,0785002,1,0,18
4942,"Wicker Man, The",9190,2006,0450345,1,0,130
4943,Away from Her,9203,2006,0491747,3,0,96
4944,"Shaggy Dog, The",9237,2006,0393735,2,0,31
4945,Talladega Nights: The Ballad of Ricky Bobby,9272,2006,0415306,2,2,102
4946,failure to launch,9277,2006,0427229,1,0,176
4947,World Trade Center,9296,2006,0469641,2,0,62
4948,Rosso come il cielo,9471,2006,0450121,1,0,27
4949,Over the Hedge,9472,2006,0327084,3,0,122
4950,Rocky Balboa,9724,2006,0479143,1,0,122
4951,"Hard Corps, The",9742,2006,0462329,3,0,53
4952,Second in Command,9744,2006,0458471,0,0,44
4953,Pledge This!,9783,2006,0417056,3,0,45
4954,Deja Vu,10035,2006,0453467,1,0,165
4955,Wordplay,10011,2006,0492506,3,1,85
4956,Outsourced,10122,2006,0425326,1,0,62
4957,Night of the Living Dead 3D,10209,2006,0489244,3,0,9
4958,Death Proof,7,2007,1028528,3,1,125
4959,Futurama: Bender's Big Score,8,2007,0471711,2,0,137
4960,Juno,9,2007,0467406,3,0,210
4961,Next,11,2007,0435705,2,0,213
4962,Outlaw,12,2007,0758771,1,0,134
4963,Ratatouille,14,2007,0382932,1,0,215
4964,Rush Hour 3,16,2007,00293564,1,0,249
4965,Resident Evil: Extinction,17,2007,0432021,3,0,150
4966,"Brave One, The",20,2007,0476964,3,0,261
4967,"Man from Earth, The",25,2007,0756683,1,0,149
4968,Shrek the Third,26,2007,0413267,3,0,187
4969,Premonition,27,2007,0477071,3,0,163
4970,Planet Terror,29,2007,1077258,3,1,282
4971,88 Minutes,30,2007,0411061,1,1,276
4972,"Bucket List, The",103,2007,0825232,1,0,205
4973,Wool 100%,166,2007,0884819,3,0,7
4974,Pirates of the Caribbean: At World&#39;s End,169,2007,0449088,3,0,252
4975,There Will Be Blood,177,2007,0469494,0,0,355
4976,Knocked Up,180,2007,0478311,3,0,186
4977,Hairspray,188,2007,0427327,3,0,185
4978,Son of Rambow,240,2007,0845046,1,0,40
4979,Persepolis,295,2007,0808417,3,1,432
4980,Tropa de Elite,312,2007,0861739,3,0,68
4981,Into the Wild,313,2007,0758758,1,0,481
4982,No Reservations,327,2007,0481141,3,0,154
4983,Stardust,335,2007,0486655,3,3,170
4984,Hot Fuzz,351,2007,0425112,1,0,324
4985,Harry Potter and the Order of the Phoenix,373,2007,0373889,3,0,466
4986,Towelhead,381,2007,0787523,3,0,91
4987,Fred Claus,410,2007,0486583,1,0,213
4988,"Simpsons Movie, The",417,2007,0462538,3,0,375
4989,Hot Rod,419,2007,0787475,1,0,123
4990,Transformers,422,2007,0418279,3,0,506
4991,Then She Found Me,462,2007,0455805,3,0,102
4992,Ocean's Thirteen,476,2007,0496806,1,0,106
4993,Disturbia,479,2007,0486822,3,0,272
4994,"Golden Compass, The",487,2007,0385752,3,0,222
4995,"Savages, The",490,2007,0775529,3,0,236
4996,Import/Export,526,2007,0459102,3,0,60
4997,Vacancy,546,2007,0452702,0,0,133
4998,I Am Legend,549,2007,0480249,3,0,211
4999,Sunshine,585,2007,0448134,1,0,97
5000,"Darjeeling Limited, The",600,2007,0838221,1,0,121
5001,Sweeney Todd: The Demon Barber of Fleet Street,630,2007,0408236,1,0,141
5002,Paranormal Activity,667,2007,1179904,3,0,151
5003,Superbad,651,2007,0829482,3,0,303
5004,"Kite Runner, The",652,2007,0419887,0,0,257
5005,No Country for Old Men,686,2007,0477348,3,0,220
5006,Becoming Jane,738,2007,0416508,3,0,133
5007,Waitress,755,2007,0473308,3,0,150
5008,Bring It On: In It to Win It,761,2007,0972785,3,0,16
5009,P.S. I Love You,766,2007,0431308,3,0,49
5010,Enchanted,777,2007,0461770,3,0,179
5011,Live Free or Die Hard,842,2007,0337978,1,0,283
5012,3:10 to Yuma,843,2007,0381849,0,0,379
5013,Wild Hogs,918,2007,0486946,1,0,144
5014,Evening,948,2007,0765447,3,0,91
5015,Atonement,949,2007,0783233,3,0,195
5016,Diary of the Dead,964,2007,0848557,3,0,149
5017,Crashing,995,2007,0475243,2,0,83
5018,Charlie Bartlett,1008,2007,0423977,2,0,282
5019,White Noise 2: The Light,1045,2007,0496436,1,0,134
5020,"World Unseen, The",1339,2007,1048174,3,2,16
5021,Lynch,1438,2007,1032207,1,0,2
5022,After Sex,1344,2007,0465375,3,4,122
5023,Brooklyn Rules,1578,2007,0283503,3,0,47
5024,Shooter,1184,2007,0822854,1,0,209
5025,Teeth,1196,2007,0780622,3,0,344
5026,Hitman,1283,2007,0465494,0,0,149
5027,"Orphanage, The",1285,2007,0464141,3,0,123
5028,Itty Bitty Titty Committee,1115,2007,0496328,3,3,240
5029,Cocalero,1439,2007,0925230,3,0,1
5030,"Jane Austen Book Club, The",1151,2007,0866437,3,1,116
5031,"Lookout, The",1167,2007,0427470,3,0,159
5032,Free Rainer,1524,2007,0810868,2,0,28
5033,Death at a Funeral,1522,2007,0795368,3,1,87
5034,XXY,1552,2007,0995829,3,3,139
5035,Vexille,1466,2007,0970472,3,0,13
5036,"Bad Mother&#39;s Handbook, The",1671,2007,0909010,3,0,1
5037,Ninas Mal,1706,2007,0806940,3,0,14
5038,Ekusute (Exte: Hair Extensions),1713,2007,0904049,3,0,152
5039,Trick &#39;r Treat,1715,2007,0862856,3,0,268
5040,Love Songs,1741,2007,0996605,3,4,52
5041,Appleseed Saga: Ex Machina,1764,2007,1043842,3,0,45
5042,"Band&#39;s Visit, The",1799,2007,1032856,1,0,165
5043,Tricks,1802,2007,1094278,3,0,24
5044,"4 Months, 3 Weeks and 2 Days",1806,2007,1032846,3,0,122
5045,Beaufort,1808,2007,0758732,0,0,111
5046,St. Trinian&#39;s,1840,2007,0964587,3,0,35
5047,"Diving Bell and the Butterfly, The",1868,2007,0401383,2,0,202
5048,Michael Clayton,1889,2007,0465538,2,0,265
5049,How About You,1899,2007,0887745,3,0,18
5050,Mr. Magorium&#39;s Wonder Emporium,1903,2007,0457419,0,1,175
5051,Auf der anderen Seite,1925,2007,0880502,3,1,54
5052,5 Centimeters Per Second,1939,2007,0983213,1,0,114
5053,Meet the Robinsons,1945,2007,0396555,1,0,88
5054,Watching the Detectives,2111,2007,0472205,1,0,64
5055,30 Days of Night,2130,2007,0389722,2,0,191
5056,28 Weeks Later,2131,2007,0463854,3,0,120
5057,"Visitor, The",2147,2007,0857191,3,0,139
5058,Music and Lyrics,2170,2007,0758766,3,0,92
5059,Arranged,2248,2007,0848542,3,0,12
5060,Year of the dog,2207,2007,0756729,3,0,149
5061,King of California,2341,2007,0388182,1,0,193
5062,"Signal, The",2364,2007,0780607,2,0,80
5063,Gone Baby Gone,2371,2007,0452623,3,0,182
5064,Margot at the Wedding,2409,2007,0757361,3,0,233
5065,Bratz,2472,2007,0804452,3,0,186
5066,Hostel: Part II,2473,2007,0498353,3,1,124
5067,Eagle vs Shark,2478,2007,0494222,3,1,121
5068,Fracture,2519,2007,0488120,1,0,216
5069,Young People Fucking,2529,2007,0913445,1,0,67
5070,Charlie Wilson&#39;s War,2574,2007,0472062,3,0,180
5071,Breach,2581,2007,0401997,1,1,173
5072,"Condemned, The",2597,2007,0443473,1,0,144
5073,Sword of the Stranger,2601,2007,1121794,3,0,95
5074,Northanger Abbey,2604,2007,0844794,3,0,34
5075,Shelter,2621,2007,0942384,1,2,63
5076,My Blueberry Nights,2655,2007,0765120,3,0,75
5077,Cutlass,2676,2007,1107809,3,0,18
5078,"Man from London, The",2743,2007,0415127,3,0,24
5079,Lars and the real Girl,2795,2007,0805564,3,0,134
5080,Steam,2856,2007,0892100,3,1,10
5081,In the Arms of My Enemy,2976,2007,0814795,0,1,193
5082,"Ensemble, c&#39;est tout",2992,2007,0792965,3,0,45
5083,I Could Never Be Your Woman,3012,2007,0466839,3,1,206
5084,Death Defying Acts,3013,2007,0472071,3,0,176
5085,Welcome to the Quiet Room,3015,2007,0997174,3,0,29
5086,Eastern Promises,3069,2007,0765443,3,0,212
5087,Beowulf,3086,2007,0442933,3,0,261
5088,La vie en rose,3129,2007,0450188,3,0,189
5089,Sydney White,3151,2007,0815244,3,0,88
5090,1408,3206,2007,0450385,3,0,224
5091,Elizabeth: The Golden Age,3230,2007,0414055,3,0,117
5092,"Nanny Diaries, The",3308,2007,0489237,3,0,239
5093,"Mist, The",3324,2007,0884328,3,0,215
5094,Bridge to Terabithia,3333,2007,0398808,3,0,197
5095,Timecrimes,3343,2007,0480669,0,0,78
5096,"Secret, The",3344,2007,0446463,3,0,30
5097,Salvation,3424,2007,0860528,1,0,11
5098,Fermat&#39;s Room,3438,2007,1016301,0,0,26
5099,Irina Palm,3474,2007,0762110,3,0,41
5100,Gone,3494,2007,0482374,3,0,80
5101,Black Water,3545,2007,0816436,3,0,107
5102,La reine soleil,3547,2007,0459959,3,0,1
5103,Negative Happy Chain Saw Edge,3577,2007,1024856,0,0,73
5104,If I Had Known I Was a Genius,3604,2007,0758753,2,0,1
5105,Dan in Real Life,3615,2007,0480242,3,0,123
5106,Ballet Shoes,3617,2007,1083845,3,0,20
5107,Inside,3629,2007,0856288,3,0,104
5108,[Rec],3646,2007,1038988,3,0,165
5109,Halloween,3655,2007,0373883,3,0,308
5110,Ten Inch Hero,3663,2007,0829297,3,0,84
5111,Caramel,3707,2007,0825236,2,2,151
5112,Evangelion: 1.0: You Are (Not) Alone,3731,2007,0923811,3,0,173
5113,We Are the Strange,3774,2007,0923985,0,0,26
5114,Blades of Glory,3777,2007,0445934,3,2,272
5115,TMNT,3811,2007,0453556,1,0,127
5116,99 francs,3899,2007,0875113,1,0,91
5117,Out at the Wedding,3935,2007,0488023,3,1,11
5118,Naissance des pieuvres,3989,2007,0869977,3,1,40
5119,Before the Devil Knows You&#39;re Dead,4001,2007,0292963,2,0,230
5120,I Know Who Killed Me,4007,2007,0897361,3,0,195
5121,Across the Universe,4028,2007,0445922,3,2,442
5122,"Number 23, The",4029,2007,0481369,1,0,144
5123,Barbie as the Island Princess,4040,2007,1092053,3,0,51
5124,Numb,4044,2007,0795439,1,0,21
5125,Se upp f&ouml;r d&aring;rarna,4060,2007,0959342,3,0,2
5126,Bhool Bhulaiyaa,4121,2007,0995031,1,0,53
5127,Fat Like Me,4158,2007,0889600,3,0,26
5128,She&#39;s a Boy I Knew,4152,2007,1095496,3,3,17
5129,"King of Kong: A Fistful of Quarters, The",4153,2007,0923752,1,0,43
5130,We Own the Night,4162,2007,0498399,0,0,244
5131,Hannibal Rising,4209,2007,0367959,1,0,127
5132,"Yobi, the Five-Tailed Fox (Cheon-nyeon-yeo-woo-yeo-woo-bi)",4264,2007,1077274,3,0,19
5133,Bratz: Fashion Pixiez,4313,2007,2330312,3,0,7
5134,Because I Said So,4439,2007,0490084,3,0,55
5135,Imprint,4728,2007,0816530,3,0,23
5136,La torre de Suso,4757,2007,0896986,1,0,8
5137,Whisper,4762,2007,0435528,2,0,50
5138,Breakfast with Scot,4800,2007,0910847,1,3,90
5139,Days and Clouds,4833,2007,0887732,3,0,3
5140,Far North,4886,2007,0860866,3,0,148
5141,Dark Mirror,4963,2007,0486651,3,0,1
5142,P2,4984,2007,0804516,3,0,285
5143,Flight of the Living Dead,5055,2007,0780583,3,0,74
5144,Freedom Writers,5496,2007,0463998,1,0,69
5145,"Life Before Her Eyes, The",5028,2007,0815178,3,0,73
5146,"Messengers, The",5042,2007,0425430,3,0,78
5147,American Zombie,5045,2007,0765430,3,0,7
5148,"Tracey Fragments, The",5071,2007,0801526,3,0,50
5149,Fantastic Four: Rise of the Silver Surfer,5075,2007,0486576,3,0,177
5150,Chakde! India,5146,2007,0871510,3,0,32
5151,Shrooms,5204,2007,0492486,3,0,35
5152,Smiley Face,5245,2007,0780608,3,0,68
5153,2 Days in Paris,5291,2007,0841044,3,1,165
5154,Transmorphers,5328,2007,0960835,3,1,23
5155,Shut em up,5451,2007,0465602,1,0,311
5156,Gracie,5461,2007,0441007,3,1,137
5157,Spider-Man 3,5483,2007,0413300,2,0,512
5158,"Lust, Caution",5501,2007,0808357,3,0,116
5159,Mataharis,5509,2007,0780565,3,0,1
5160,"Bourne Ultimatum, The",5530,2007,0440963,2,0,238
5161,"So, You&#39;ve Downloaded a Demon",5583,2007,0348062,3,0,1
5162,Dead Silence,5628,2007,0455760,1,0,148
5163,Norbit,5662,2007,0477051,2,0,124
5164,Ex Drummer,5769,2007,0812243,1,2,400
5165,Ha-Sodot (The Secrets),5930,2007,0782867,3,2,49
5166,Racing Daylight,5995,2007,0840363,3,0,1
5167,High School Musical 2 (TV Movie),6057,2007,0810900,3,0,24
5168,Dialogue avec mon jardinier,6286,2007,0825244,1,0,23
5169,&quot;The Backyardigans&quot; International Super Spy,6381,2007,1095573,2,0,0
5170,Saw IV,6454,2007,0890870,3,0,230
5171,Epic Movie,6577,2007,0799949,3,0,272
5172,"Brothers Solomon, The",6578,2007,0784972,2,0,63
5173,Nancy Drew,6603,2007,0479500,3,0,38
5174,"Run, Fatboy, Run",6616,2007,0425413,1,0,90
5175,Grandpa for Christmas,6617,2007,0950740,3,0,32
5176,Flatland: The Movie,6631,2007,0814106,2,0,0
5177,"Babysitters, The",6735,2007,0796302,3,0,75
5178,Les deux mondes,6759,2007,0808230,2,0,1
5179,I&#39;m Not There.,6795,2007,0368794,1,0,339
5180,Shotgun Stories,6828,2007,0952682,3,0,70
5181,Bleach Movie 2: The Diamond Dust Rebellion,6905,2007,1148261,2,0,1
5182,Control,6987,2007,0421082,2,0,221
5183,Awake,7001,2007,0211933,3,0,196
5184,Lions for lambs,7078,2007,0891527,0,0,143
5185,Las 13 rosas,7079,2007,0809533,3,0,11
5186,&quot;Masters of Horror&quot; Right to Die,7121,2007,0871197,1,0,52
5187,&quot;Masters of Horror&quot; We All Scream for Ice Cream,7125,2007,0817402,3,0,49
5188,&quot;Masters of Horror&quot; The Black Cat,7128,2007,0785533,0,0,67
5189,&quot;Masters of Horror&quot; The Washingtonians,7129,2007,0854548,3,0,68
5190,&quot;Masters of Horror&quot; Dream Cruise,7131,2007,0868394,1,0,59
5191,Lucky Blue,7140,2007,0971205,0,2,38
5192,Cafe com Leite,7142,2007,1166805,0,2,38
5193,Reine Geschmacksache,7153,2007,0838192,3,2,70
5194,Zodiac,7251,2007,0443706,1,0,376
5195,Meduzot,7349,2007,0807721,3,0,128
5196,American Gangster,7395,2007,0765429,1,0,462
5197,Bee Movie,7519,2007,0389790,1,0,103
5198,"Last Mimzy, The",7556,2007,0768212,3,0,149
5199,Viva,7584,2007,0393956,3,0,64
5200,It&#39;s a Free World...,7711,2007,0807054,3,0,10
5201,Barbie Fairytopia: Magic of the Rainbow,7714,2007,1007920,3,0,21
5202,Cleaner,7773,2007,0896798,1,0,25
5203,Est&ocirc;mago,7796,2007,1039960,0,0,19
5204,"Reaping, The",7973,2007,0444682,3,0,152
5205,Pok&eacute;mon: The Rise of Darkrai,8513,2007,1226251,3,0,19
5206,"Water Horse, The",8525,2007,0760329,0,0,60
5207,"Assassination of Jesse James by the Coward Robert Ford, The",8535,2007,0443680,1,0,97
5208,Aliens vs. Predator: Requiem,8576,2007,0758730,3,0,178
5209,Rosa: The Movie,8732,2007,0997260,3,0,2
5210,American Pie Presents: Beta House,9002,2007,0974959,2,1,155
5211,Underdog,9240,2007,0467110,1,0,104
5212,"Heartbreak Kid, The",9247,2007,0408839,2,0,166
5213,Hungry Bitches,9352,2007,1765847,3,1,8
5214,Mr. Bean&#39;s Holiday,9424,2007,0453451,0,0,129
5215,Ghost Rider,9451,2007,0259324,0,0,255
5216,A Perfect Stranger,9476,2007,0457433,3,2,211
5217,Steak,9627,2007,0889665,0,0,254
5218,"Air I Breathe, The",9803,2007,0485851,3,0,242
5219,Suburban Girl,9805,2007,0428579,2,0,67
5220,David Lynch Cooks Quinoa,10054,2007,8021928,0,0,36
5221,H&auml;nde weg von Mississippi,10078,2007,0943232,3,0,32
5222,August Rush,10107,2007,0426931,3,0,215
5223,Under the Same Moon,10126,2007,0796307,3,0,13
5224,National Treasure: Book of Secrets,10130,2007,0465234,3,0,171
5225,Surfs Up,10203,2007,0423294,1,0,95
5226,Starship Troopers 3: Marauder,1,2008,0844760,3,0,64
5227,WALL-E,3,2008,0910970,1,0,222
5228,"Bank Job, The",19,2008,0200465,3,0,125
5229,Jumper,28,2008,0489099,1,0,235
5230,In Bruges,34,2008,0780536,1,0,310
5231,21,47,2008,0478087,3,0,137
5232,"Dark Knight, The",66,2008,0468569,3,0,790
5233,"Love Guru, The",60,2008,0811138,1,0,159
5234,Hancock,61,2008,0448157,0,0,275
5235,"Mutant Chronicles, The",65,2008,0490181,1,0,91
5236,Nim&#39;s Island,73,2008,0410377,3,0,313
5237,Get Smart,74,2008,0425061,1,1,224
5238,Wanted,80,2008,0493464,1,0,339
5239,Futurama: The Beast with a Billion Backs,81,2008,1054485,2,0,94
5240,Baby Mama,140,2008,0871426,3,0,128
5241,Birds of America,141,2008,1029134,3,0,147
5242,Be Kind Rewind,145,2008,0799934,1,0,56
5243,Vantage Point,176,2008,0443274,3,0,221
5244,Iron Man,190,2008,0371746,2,0,401
5245,What Happens In Vegas,191,2008,1033643,3,0,325
5246,Burn After Reading,189,2008,0887883,1,0,166
5247,Speed Racer,192,2008,0811080,3,0,171
5248,Meet Dave,193,2008,0765476,1,0,121
5249,Journey to the Center of the Earth,194,2008,0373051,1,0,217
5250,"Incredible Hulk, The",195,2008,0800080,1,0,308
5251,Appaloosa,196,2008,0800308,1,0,214
5252,Nick and Norah&#39;s Infinite Playlist,197,2008,0981227,3,1,69
5253,27 Dresses,212,2008,0988595,3,0,97
